Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,NameASCII,PlayerId,MLBAMID,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,player_type
2026,Bon-hyeok Gu 구본혁,Twins (KBO),29.0,83,188,218,51,48,3,0,0,20,15,17,0,27,2,1,10,4,3,0,0.271276595,Bon-hyeok Gu,sa3012711,,0.077981651,0.123853211,0.629629629,0.336538461,0.287234042,0.623772503,0.015957447,3.669617286193389,0.314814814,0.3585760644637048,20.071380998002088,-7.560767029417955,0.3024442112789704,72.63778761638355,KBO_only
2026,Byeong-woo Jeon 전병우,Lions (KBO),33.0,76,236,286,52,33,14,0,5,37,32,31,1,77,16,3,0,7,2,2,0.220338983,Byeong-woo Jeon,sa3011926,,0.108391608,0.269230769,0.402597402,0.346153846,0.343220338,0.689374184,0.122881355,3.1695335355582346,0.299363057,-0.7863633525557816,32.74116928349111,-3.5101808809223436,0.3297620170994809,90.31710304581112,KBO_only
2026,Byeong-wuk Lim 임병욱,Heroes (KBO),30.0,53,170,187,41,23,12,0,6,20,21,10,0,63,4,2,1,2,3,0,0.24117647,Byeong-wuk Lim,sa3012450,,0.053475935,0.336898395,0.158730158,0.295698924,0.417647058,0.713345982,0.176470588,4.193311525022282,0.339805825,0.4666763381101191,20.233349562294244,-3.469456314437631,0.322106513925778,85.36267675447041,KBO_only
2026,Chan Hyeok Park 박찬혁,Heroes (KBO),23.0,45,132,148,34,26,5,0,3,11,13,9,0,40,3,1,3,4,0,0,0.257575757,Chan Hyeok Park,sa3018071,,0.06081081,0.27027027,0.225,0.317241379,0.363636363,0.680877742,0.106060606,0.76785714,0.344444444,-0.1369270132854581,15.376382484493012,-3.3830574607279345,0.3168581855708155,81.96610628778508,KBO_only
2026,Chan-ho Park 박찬호,Bears (KBO),31.0,87,320,368,90,66,18,2,4,56,33,36,1,50,2,3,7,6,20,4,0.28125,Chan-ho Park,sa3012474,,0.097826086,0.135869565,0.72,0.354570637,0.3875,0.742070637,0.10625,6.630898193578019,0.319702602,1.8254571775905788,46.61130324823858,-0.033790669608106,0.3446119439270761,99.9275579342436,KBO_only
2026,Chan-ui Song 송찬의,Twins (KBO),27.0,63,188,219,56,28,19,1,8,39,33,21,0,53,10,0,0,7,1,0,0.29787234,Chan-ui Song,sa3018197,,0.09589041,0.242009132,0.396226415,0.397260273,0.537234042,0.934494315,0.239361702,4.639729243218447,0.377952755,-0.0125972018577158,41.49796220478335,13.739061204760466,0.4212016403402912,149.49425485090038,KBO_only
2026,Chang-ki Hong 홍창기,Twins (KBO),32.0,78,263,329,68,55,11,2,0,48,24,52,0,74,10,2,2,9,3,2,0.258555133,Chang-ki Hong,sa3012570,,0.158054711,0.224924012,0.702702702,0.397553516,0.315589353,0.713142869,0.05703422,4.774789482257139,0.356020942,-0.7232903628610075,43.86740166169511,2.1656736753593644,0.3527484053136376,105.19324685075154,KBO_only
2026,Chi-hong An 안치홍,Heroes (KBO),35.0,75,278,313,77,59,12,0,6,30,33,31,2,45,2,2,0,10,0,0,0.276978417,Chi-hong An,sa3013286,,0.099041533,0.143769968,0.688888888,0.351437699,0.384892086,0.736329785,0.107913669,0.98844537125,0.310043668,-0.3243008209392428,38.76681744322371,-0.9068629814665348,0.341191889580423,97.71419497319394,KBO_only
2026,Daz Cameron 카메론,Bears (KBO),29.0,75,279,314,80,49,19,3,9,39,43,30,0,53,3,2,0,9,9,0,0.286738351,Daz Cameron,18353,,0.095541401,0.168789808,0.566037735,0.359872611,0.473118279,0.83299089,0.186379928,6.36035366205852,0.324200913,1.5045259455218911,48.15577483618666,8.355341438893571,0.3771620819902724,120.9930915964896,MLB_to_KBO
2026,Do Yeong Kim 김도영,Tigers (KBO),22.0,86,315,371,94,49,17,1,27,69,74,47,7,61,5,4,0,7,5,0,0.298412698,Do Yeong Kim,sa3018059,,0.126684636,0.164420485,0.770491803,0.393530997,0.615873015,1.009404012,0.317460317,4.916984703109975,0.29004329,0.6612858241423965,74.62817331371066,27.60282047805545,0.4354227275311292,158.6977424167813,KBO_only
2026,Do-hwan Kim 김도환,Lions (KBO),26.0,32,68,85,20,15,4,0,1,8,7,10,0,20,3,1,3,2,0,0,0.294117647,Do-hwan Kim,sa3012722,,0.117647058,0.235294117,0.5,0.402439024,0.397058823,0.799497847,0.102941176,1.0264778275,0.395833333,-0.1008935887366533,13.113948789026573,2.3399461177848115,0.3782828908141066,121.71844753696466,KBO_only
2026,Do-yun Lee 이도윤,Eagles (KBO),29.0,72,231,250,62,47,12,2,1,26,29,11,1,38,2,3,3,1,2,1,0.268398268,Do-yun Lee,sa3012554,,0.044,0.152,0.289473684,0.303643724,0.35064935,0.654293074,0.082251082,4.353865665050072,0.312820512,-0.2634468511678278,22.486313384378803,-9.201929766332256,0.2998533583268886,70.96106047101645,KBO_only
2026,Dong Hee Yoon 윤동희,Giants (KBO),22.0,47,160,184,37,23,10,0,4,19,12,21,2,47,3,0,0,3,0,1,0.23125,Dong Hee Yoon,sa3018265,,0.114130434,0.255434782,0.44680851,0.331521739,0.36875,0.700271739,0.1375,1.649524221567435,0.302752293,-0.6130000627599657,20.333950485787184,-2.988596473136153,0.3249235847494104,87.18580574240113,KBO_only
2026,Dong Jin Kwon 권동진,Wiz (KBO),27.0,70,127,154,37,23,11,2,1,31,22,21,0,36,2,0,4,2,0,1,0.291338582,Dong Jin Kwon,sa3014744,,0.136363636,0.233766233,0.583333333,0.4,0.433070866,0.833070866,0.141732284,5.288413115317435,0.4,-0.6166034052148461,25.030424330204088,5.510466549366077,0.3883443025747935,128.22991018338928,KBO_only
2026,Dong Uk Yeo 여동욱,Heroes (KBO),20.0,33,67,84,16,11,2,0,3,8,6,12,0,27,4,1,0,1,0,0,0.23880597,Dong Uk Yeo,sa3066878,,0.142857142,0.321428571,0.444444444,0.38095238,0.402985074,0.783937454,0.164179104,0.76785714,0.342105263,-0.0972902462817728,12.367494044775473,1.720244346136556,0.3696889664445604,116.15670144710197,KBO_only
2026,Dong-hui Han 한동희,Giants (KBO),27.0,50,182,204,51,36,8,0,7,24,24,16,2,35,3,3,0,10,1,0,0.28021978,Dong-hui Han,sa3012686,,0.078431372,0.171568627,0.457142857,0.343137254,0.439560439,0.782697693,0.159340659,2.629267044067327,0.307692307,0.009022852871567,27.075399937116504,1.2177935261362771,0.3520011037293047,104.70961428827052,KBO_only
2026,Dong-won Park 박동원,Twins (KBO),36.0,76,217,267,52,32,11,0,9,34,38,37,2,66,4,3,6,8,1,2,0.239631336,Dong-won Park,sa3013271,,0.138576779,0.247191011,0.56060606,0.356321839,0.414746543,0.771068382,0.175115207,2.072819335918124,0.296551724,-0.95753661589697,35.95403944697815,2.110995762018739,0.354362133156839,106.2376061138878,KBO_only
2026,Doo-sung Chang 장두성,Giants (KBO),26.0,64,153,165,41,36,4,1,0,21,15,7,0,37,2,1,2,0,15,0,0.267973856,Doo-sung Chang,sa3014778,,0.042424242,0.224242424,0.189189189,0.306748466,0.307189542,0.613938008,0.039215686,7.968747940066494,0.35042735,2.837849634233862,13.44072032597146,-7.473520153497838,0.2895080659287107,64.26587826206595,KBO_only
2026,Euiji Yang 양의지,Bears (KBO),39.0,84,281,333,71,49,11,0,11,27,43,27,0,37,16,9,0,8,1,0,0.252669039,Euiji Yang,sa3012037,,0.081081081,0.111111111,0.729729729,0.342342342,0.409252669,0.751595011,0.15658363,1.661834207978211,0.247933884,-0.1315075028687715,42.45611149239638,0.247371615649251,0.345629462429711,100.58606728457566,KBO_only
2026,Eun-seong Chae 채은성,Eagles (KBO),36.0,28,102,115,25,20,3,0,2,10,12,8,0,21,3,2,0,5,1,0,0.245098039,Eun-seong Chae,sa3013253,,0.069565217,0.182608695,0.38095238,0.313043478,0.333333333,0.646376811,0.088235294,3.0258291102200454,0.283950617,0.0882963868789374,10.72639242430404,-3.850199425023047,0.3039100268612737,73.58642222529689,KBO_only
2026,Gang Min Lee 이강민,Wiz (KBO),19.0,55,150,162,28,27,1,0,0,13,15,8,0,41,1,1,2,4,0,0,0.186666666,Gang Min Lee,sa3075927,,0.049382716,0.253086419,0.195121951,0.23125,0.193333333,0.424583333,0.006666667,1.77480158375,0.254545454,-0.1297203283756971,2.325426625071243,-18.20855493658952,0.207704284414649,11.324772149465032,KBO_only
2026,Geonchang Seo 서건창,Heroes (KBO),36.0,52,201,239,59,48,7,3,1,30,14,26,1,23,7,1,4,5,1,0,0.293532338,Geonchang Seo,sa3012058,,0.10878661,0.096234309,1.130434782,0.391489361,0.373134328,0.764623689,0.07960199,4.844960586302865,0.325842696,-0.0882673934102058,33.81834438244576,3.5243839303659863,0.362700479152875,111.63394907028086,KBO_only
2026,Guillermo Heredia 에레디아,Landers (KBO),35.0,84,333,366,94,64,15,0,15,42,75,22,1,58,7,4,0,8,1,3,0.282282282,Guillermo Heredia,18721,,0.060109289,0.158469945,0.379310344,0.336065573,0.462462462,0.798528035,0.18018018,1.8160261693102744,0.299242424,-1.4840564597398045,50.695691642395474,4.304103669754485,0.3590597436852651,109.2777674958934,KBO_only
2026,Gun Hee Kim 김건희,Heroes (KBO),21.0,80,236,267,61,43,12,0,6,18,34,25,1,74,1,3,2,3,0,0,0.258474576,Gun Hee Kim,sa3020912,,0.093632958,0.277153558,0.337837837,0.328301886,0.38559322,0.713895106,0.127118644,0.45535714,0.345911949,-0.2450272869318723,30.2517851295416,-3.5912585554178107,0.3283271358320207,89.38848825522793,KBO_only
2026,Hae-min Park 박해민,Twins (KBO),36.0,85,282,336,82,67,12,0,3,50,35,27,0,44,8,6,13,3,24,6,0.290780141,Hae-min Park,sa3012304,,0.080357142,0.13095238,0.613636363,0.362229102,0.365248226,0.727477328,0.074468085,5.949220495512108,0.327800829,1.7273612273856995,41.939560757809765,-0.6494380367458986,0.3423676341310743,98.475103770627,KBO_only
2026,Han Byul Kim 김한별,Dinos (KBO),25.0,50,88,109,22,16,6,0,0,22,7,14,0,19,5,0,2,5,1,0,0.25,Han Byul Kim,sa3018055,,0.128440366,0.174311926,0.736842105,0.38317757,0.318181818,0.701359388,0.068181818,4.552637606852638,0.318840579,0.0738830170594155,13.93466806959375,0.1185940558837283,0.3460502318132704,100.85837739263732,KBO_only
2026,Harold Castro 카스트로,Tigers (KBO),32.0,41,159,171,50,32,12,0,6,28,34,9,1,29,0,3,0,4,0,0,0.314465408,Harold Castro,14691,,0.052631578,0.169590643,0.310344827,0.345029239,0.503144654,0.848173893,0.188679246,2.11219675875,0.346456692,-0.144133698195219,25.900165649005803,4.225407333919441,0.3748466351452996,119.49459953598844,KBO_only
2026,Ho-cheol Seo 서호철,Dinos (KBO),29.0,45,120,139,27,21,4,0,2,18,14,14,0,28,0,0,5,3,1,0,0.225,Ho-cheol Seo,sa3014321,,0.100719424,0.201438848,0.5,0.305970149,0.308333333,0.614303482,0.083333333,3.7754605894548847,0.277777777,0.0738830170594155,11.773921013620846,-5.844742178174504,0.2934645681238886,66.8264151794656,KBO_only
2026,Ho-ryung Kim 김호령,Tigers (KBO),34.0,85,330,363,93,59,22,1,11,50,46,20,1,95,3,5,5,5,9,4,0.281818181,Ho-ryung Kim,sa3012550,,0.055096418,0.261707988,0.210526315,0.324022346,0.454545454,0.7785678,0.172727273,5.100988944629856,0.358078602,-0.2952693211846053,47.05492788632403,1.0435988314915756,0.3482285667868221,102.26813450715126,KBO_only
2026,Ho-young Son 손호영,Giants (KBO),31.0,60,149,165,33,20,9,0,4,19,17,11,0,30,3,2,0,3,2,2,0.22147651,Ho-young Son,sa830429,,0.066666666,0.181818181,0.366666666,0.284848484,0.362416107,0.647264591,0.140939597,3.385611259202702,0.247863247,-0.6242129420861602,14.516932411691291,-6.397308067778009,0.2974593292583118,69.41171220605406,KBO_only
2026,Hui-dong Kwon 권희동,Dinos (KBO),35.0,45,118,140,31,23,5,0,3,23,18,20,0,24,1,0,1,1,1,1,0.262711864,Hui-dong Kwon,sa3012415,,0.142857142,0.171428571,0.833333333,0.374100719,0.381355932,0.755456651,0.118644068,3.08885029822093,0.307692307,-0.4093967173248529,19.28786400462122,1.542447840223029,0.3581547664223815,108.69209166994668,KBO_only
2026,Hyeong Woo Cho 조형우,Landers (KBO),24.0,61,188,211,42,28,11,0,3,22,20,12,0,40,3,3,5,5,0,0,0.223404255,Hyeong Woo Cho,sa3019473,,0.056872037,0.189573459,0.3,0.276699029,0.329787234,0.606486263,0.106382979,1.84628850875,0.263513513,-0.1549437255598604,15.67626358800628,-11.068613631193855,0.2807749935145517,58.61407947220748,KBO_only
2026,Hyoung-woo Choi 최형우,Lions (KBO),42.0,81,289,348,95,67,16,0,12,40,66,50,4,48,3,6,0,11,1,0,0.328719723,Hyoung-woo Choi,sa3012871,,0.14367816,0.137931034,1.041666666,0.425287356,0.508650519,0.933937875,0.179930796,1.728478038402228,0.353191489,-0.2179877217859029,65.62737738587474,21.517342920084943,0.4200996245409167,148.78106122717506,KBO_only
2026,Hyuk Bin Gwon 권혁빈,Heroes (KBO),20.0,55,131,143,22,19,3,0,0,9,9,6,0,37,3,1,2,2,0,0,0.167938931,Hyuk Bin Gwon,sa3066877,,0.041958041,0.258741258,0.162162162,0.219858156,0.190839694,0.41069785,0.022900763,1.52678570875,0.231578947,-0.1008935887366533,1.3356868328570168,-16.789988249349708,0.2015919359863227,7.369032197692924,KBO_only
2026,Hyun Bin Moon 문현빈,Eagles (KBO),22.0,80,319,367,92,57,22,4,9,52,50,40,0,45,4,3,1,13,6,1,0.288401253,Hyun Bin Moon,sa3020698,,0.108991825,0.122615803,0.888888888,0.371584699,0.467084639,0.838669338,0.178683386,5.741819214227714,0.309701492,0.3852127776481211,57.600521315962766,11.082180370718923,0.3815351981934302,123.82324937977393,KBO_only
2026,Hyun In Ryu 류현인,Wiz (KBO),25.0,44,116,128,32,23,9,0,0,18,6,11,0,24,1,0,0,1,1,1,0.275862068,Hyun In Ryu,sa3020689,,0.0859375,0.1875,0.458333333,0.34375,0.353448275,0.697198275,0.077586207,3.2048059740054295,0.347826086,-0.3769666352309286,14.584527602305538,-1.6398528908585237,0.3291061781346798,89.89266251768777,KBO_only
2026,Hyun Min Ahn 안현민,Wiz (KBO),22.0,33,108,144,34,22,7,1,4,21,23,26,1,30,8,2,0,2,2,0,0.314814814,Hyun Min Ahn,sa3023680,,0.180555555,0.208333333,0.866666666,0.472222222,0.509259259,0.981481481,0.194444445,5.446988403312799,0.394736842,0.2018161709420383,30.626319039879014,12.373890985069444,0.4494767693372873,167.79312290897587,KBO_only
2026,Hyun Soo Kim 김현수,Wiz (KBO),38.0,82,335,369,98,70,22,0,6,40,54,31,0,39,1,2,0,11,0,2,0.292537313,Hyun Soo Kim,18718,,0.08401084,0.105691056,0.794871794,0.352303523,0.411940298,0.764243821,0.119402985,1.6052119498073512,0.315068493,-1.269240234978497,49.13503370691386,2.363186816464335,0.3525310551247945,105.05258392297289,KBO_to_MLB
2026,Hyung-jong Lee 이형종,Heroes (KBO),37.0,43,116,137,24,16,5,0,3,16,13,17,0,38,3,0,1,3,2,0,0.206896551,Hyung-jong Lee,sa3013195,,0.124087591,0.277372262,0.447368421,0.323529411,0.327586206,0.651115617,0.120689655,4.123276762722522,0.28,0.2702796775847673,13.798251556923825,-3.5669056896658375,0.3129848776494755,79.45941036401301,KBO_only
2026,Hyung-jun Kim 김형준,Dinos (KBO),26.0,73,199,229,49,34,4,1,10,26,41,20,0,72,4,3,3,9,0,0,0.246231155,Hyung-jun Kim,sa3012705,,0.087336244,0.31441048,0.277777777,0.323008849,0.427135678,0.750144527,0.180904523,2.46277239,0.325,-0.2089938623830676,28.326134891886607,-0.7002958341647222,0.340995945761689,97.58738564595129,KBO_only
2026,In Seo Heo 허인서,Eagles (KBO),22.0,73,212,244,62,43,7,0,12,39,45,21,2,73,6,2,3,1,0,1,0.29245283,In Seo Heo,sa3018204,,0.086065573,0.299180327,0.287671232,0.369294605,0.495283018,0.864577623,0.202830188,2.1981891339285715,0.387596899,-0.6958769392222166,39.51546015219997,8.587734837105971,0.3876291875061131,127.7671078283756,KBO_only
2026,Ja-wook Koo 구자욱,Lions (KBO),33.0,66,245,287,83,58,14,3,8,49,57,35,2,41,3,4,0,2,4,1,0.33877551,Ja-wook Koo,sa3012300,,0.121951219,0.142857142,0.853658536,0.421602787,0.518367346,0.939970133,0.179591836,5.537791367967199,0.375,0.0104361688718199,54.77442671661532,18.39632357959902,0.4228635118718732,150.56977135479053,KBO_only
2026,Jae Hyeon Lee 이재현,Lions (KBO),23.0,38,111,135,27,16,3,0,8,23,21,18,0,17,2,2,2,1,0,0,0.243243243,Jae Hyeon Lee,sa3018058,,0.133333333,0.125925925,1.058823529,0.353383458,0.486486486,0.839869944,0.243243243,2.0516409212499997,0.21590909,-0.1297203283756971,20.730222041222753,3.618570739838781,0.377399626531099,121.14682374076962,KBO_only
2026,Jae Hyun Park 박재현,Tigers (KBO),19.0,82,304,330,86,64,11,3,8,44,39,19,0,62,0,0,7,2,16,3,0.282894736,Jae Hyun Park,sa3066881,,0.057575757,0.187878787,0.306451612,0.325077399,0.417763157,0.742840556,0.134868421,6.765486748372666,0.333333333,1.5483736670576036,40.2577661367656,-1.5707148221729967,0.3389215076301858,96.24486764481142,KBO_only
2026,Jae In Shin 신재인,Dinos (KBO),19.0,39,80,94,15,8,4,0,3,8,8,14,0,17,0,0,0,1,0,2,0.1875,Jae In Shin,sa3075970,,0.14893617,0.180851063,0.823529411,0.308510638,0.35,0.658510638,0.1625,1.6537493056348698,0.2,-0.980972838588059,9.32010512449825,-2.5946743001691073,0.3110744889746321,78.22306055622555,KBO_only
2026,Jae Seok An 안재석,Bears (KBO),24.0,55,195,216,50,32,12,2,4,24,27,16,0,39,3,2,0,3,4,0,0.256410256,Jae Seok An,sa3014749,,0.074074074,0.180555555,0.41025641,0.319444444,0.4,0.719444444,0.143589744,6.0678171762752955,0.298701298,0.6162295467220247,24.67005163433412,-2.7085904478802334,0.3294372484087944,90.10692188550952,KBO_only
2026,Jae Won Oh 오재원,Eagles (KBO),19.0,67,107,123,23,19,3,1,0,29,9,13,0,18,0,0,3,2,3,1,0.214953271,Jae Won Oh,sa3075934,,0.105691056,0.146341463,0.722222222,0.3,0.261682242,0.561682242,0.046728971,6.588357654011331,0.258426966,0.0338433980941772,8.504532984326865,-7.0860826458229775,0.2744937752683957,54.54905172493901,KBO_only
2026,Jae-hoon Choi 최재훈,Eagles (KBO),36.0,39,85,104,14,14,0,0,0,11,12,8,0,19,7,2,2,3,0,0,0.164705882,Jae-hoon Choi,sa3013205,,0.076923076,0.182692307,0.421052631,0.284313725,0.164705882,0.449019607,0.0,2.64285714,0.205882352,-0.1044969311915338,4.221850942518115,-8.960458208177686,0.2396924945653653,32.026641874767996,KBO_only
2026,Jae-hwan Chun 천재환,Dinos (KBO),32.0,52,116,132,33,22,7,1,3,24,17,8,0,25,3,2,3,0,2,4,0.284482758,Jae-hwan Chun,sa3019748,,0.06060606,0.189393939,0.32,0.341085271,0.439655172,0.780740443,0.155172414,5.59719141249985,0.333333333,-1.5223089042119682,17.75832419998471,1.0269318164092718,0.3542078442351762,106.1377546642046,KBO_only
2026,Jae-hwan Kim 김재환,Landers (KBO),37.0,74,247,296,51,33,5,0,13,31,41,45,0,84,3,1,0,4,1,0,0.206477732,Jae-hwan Kim,sa3013200,,0.152027027,0.283783783,0.535714285,0.334459459,0.384615384,0.719074843,0.178137652,1.9192374743623464,0.251655629,-0.0918707358650863,35.677695491505396,-1.841184398936495,0.3371411118958447,95.09264561118854,KBO_only
2026,Jae-hyun Choo 추재현,Heroes (KBO),27.0,24,76,84,22,18,2,0,2,4,6,7,0,12,1,0,0,7,0,0,0.289473684,Jae-hyun Choo,sa3012679,,0.083333333,0.142857142,0.583333333,0.357142857,0.394736842,0.751879699,0.105263158,0.14285714,0.322580645,-0.0936869038268923,11.084008834458276,0.4367591358193587,0.3510623574256897,104.10208408914455,KBO_only
2026,Jarryd Dale 데일,Tigers (KBO),25.0,34,117,135,30,25,4,0,1,20,6,13,1,14,0,1,4,4,1,0,0.256410256,Jarryd Dale,sa3007022,,0.096296296,0.103703703,0.928571428,0.328244274,0.316239316,0.64448359,0.05982906,4.034170352790172,0.281553398,0.0666763321496546,12.599797245066794,-4.511854056317178,0.3039817727529085,73.63285414802564,KBO_only
2026,Jeong Bin Moon 문정빈,Twins (KBO),22.0,34,83,94,26,12,5,2,7,14,20,10,0,27,0,1,0,0,0,0,0.313253012,Jeong Bin Moon,sa3066841,,0.106382978,0.287234042,0.37037037,0.382978723,0.674698795,1.057677518,0.361445783,3.5264778275,0.38,-0.0792735340073704,20.408341859558536,8.49356243489118,0.4548738154959171,171.28593935450306,KBO_only
2026,Jeong Choi 최정,Landers (KBO),39.0,70,251,300,77,40,17,1,19,44,54,37,5,66,6,6,0,7,3,1,0.306772908,Jeong Choi,sa3012034,,0.123333333,0.22,0.56060606,0.4,0.609561752,1.009561752,0.302788844,3.8337409550688424,0.337209302,-0.1319103548303246,60.388938081012014,22.363046300158747,0.4355962648230084,158.8100508701783,KBO_only
2026,Jeong-won Choi 최정원,Dinos (KBO),26.0,67,116,136,31,28,3,0,0,25,6,9,0,25,5,0,6,1,22,5,0.267241379,Jeong-won Choi,sa3014290,,0.06617647,0.183823529,0.36,0.346153846,0.293103448,0.639257294,0.025862069,6.966884328655975,0.34065934,1.994411421008408,13.629479085463522,-3.6089251885232927,0.3123748559218187,79.06462146285052,KBO_only
2026,Ji Hoon Park 박지훈,Bears (KBO),25.0,77,185,217,47,41,4,2,0,28,17,19,0,31,4,0,9,3,5,1,0.254054054,Ji Hoon Park,sa3014342,,0.087557603,0.142857142,0.612903225,0.336538461,0.297297297,0.633835758,0.043243243,6.222026225932824,0.305194805,0.3185364454984665,20.88695450744241,-6.618440547374789,0.3075431295885489,75.937664104862,KBO_only
2026,Ji-chan Kim 김지찬,Lions (KBO),25.0,83,266,321,83,75,6,2,0,64,26,42,1,22,3,2,8,2,15,3,0.312030075,Ji-chan Kim,sa3014279,,0.130841121,0.068535825,1.909090909,0.408945686,0.34962406,0.758569746,0.037593985,6.9689486445421975,0.337398373,1.2186533357016742,46.05015161381139,5.3624474082983875,0.3650886840545214,113.17952809824988,KBO_only
2026,Ji-hoon Choi 최지훈,Landers (KBO),28.0,84,315,346,76,45,15,6,10,45,38,22,0,48,3,4,2,5,11,0,0.241269841,Ji-hoon Choi,sa3014282,,0.063583815,0.138728323,0.458333333,0.293604651,0.422222222,0.715826873,0.180952381,8.040889369701972,0.252873563,1.9477660609409213,37.16841518685006,-6.688113333734048,0.3211598408430122,84.7500165668722,KBO_only
2026,Ji-hwan Oh 오지환,Twins (KBO),36.0,78,234,273,59,44,9,0,6,31,40,27,0,54,3,3,6,4,3,2,0.252136752,Ji-hwan Oh,sa3013245,,0.098901098,0.197802197,0.5,0.333333333,0.367521367,0.7008547,0.115384615,2.942346778640052,0.299435028,-0.568346637301147,30.792673012864807,-3.810888507711671,0.3277067700575353,88.98700497795411,KBO_only
2026,Ji-hyuk Ryu 류지혁,Lions (KBO),32.0,81,271,322,79,58,12,4,5,41,47,38,1,46,6,3,4,5,18,1,0.291512915,Ji-hyuk Ryu,sa3012288,,0.118012422,0.142857142,0.826086956,0.386792452,0.420664206,0.807456658,0.129151291,7.281407007978372,0.331838565,2.785212813410908,48.661349883021835,7.846892704905991,0.3744312402577806,119.22576765057012,KBO_only
2026,Jin-hyuk No 노진혁,Giants (KBO),36.0,59,147,171,32,18,9,0,5,11,19,18,0,32,2,3,1,4,0,0,0.217687074,Jin-hyuk No,sa3012348,,0.105263157,0.187134502,0.5625,0.305882352,0.38095238,0.686834732,0.163265306,0.35119047125,0.238938053,-0.1369270132854581,17.63049874323086,-4.044259571855504,0.3158925203716053,81.34115493670551,KBO_only
2026,Jin-young Lee 이진영,Eagles (KBO),28.0,39,79,92,18,14,2,0,2,10,12,10,0,28,2,1,0,1,2,0,0.227848101,Jin-young Lee,sa3012598,,0.108695652,0.304347826,0.357142857,0.326086956,0.329113924,0.65520088,0.101265823,4.331228741111492,0.32,0.3063131021335721,9.240790069724536,-2.4204834097371335,0.3126511081405308,79.24340412734344,KBO_only
2026,Joo-hwan Choi 최주환,Heroes (KBO),38.0,79,239,277,56,42,10,1,3,21,30,32,1,38,1,2,3,7,0,0,0.234309623,Joo-hwan Choi,sa3013103,,0.115523465,0.137184115,0.842105263,0.324817518,0.322175732,0.64699325,0.087866109,1.59138654625,0.265,-0.2666473416611552,26.55630071911728,-8.554272691870576,0.3070772995442261,75.63619200478932,KBO_only
2026,Joong-yeol Ahn 안중열,Dinos (KBO),30.0,41,79,92,20,14,5,0,1,13,10,8,0,20,2,1,2,5,1,0,0.253164556,Joong-yeol Ahn,sa3012428,,0.086956521,0.217391304,0.4,0.333333333,0.354430379,0.687763712,0.101265823,4.435109227935726,0.322033898,0.1135197840631008,10.06456434139263,-1.59670913806904,0.3235665824678209,86.30759204060146,KBO_only
2026,Ju Hong Park 박주홍,Heroes (KBO),25.0,45,135,159,32,23,6,1,2,17,7,20,0,43,4,0,0,2,3,0,0.237037037,Ju Hong Park,sa3014359,,0.125786163,0.270440251,0.465116279,0.352201257,0.34074074,0.692941997,0.103703703,5.601682172328433,0.333333333,0.4306429135613143,18.65529234521293,-1.4984302986393023,0.3332354250194141,92.56499493855848,KBO_only
2026,Ju Hyoung Lee 이주형,Heroes (KBO),25.0,24,94,103,23,11,9,1,2,12,12,5,0,21,3,0,1,0,4,0,0.244680851,Ju Hyoung Lee,sa3014742,,0.048543689,0.203883495,0.238095238,0.303921568,0.425531914,0.729453482,0.180851063,7.654515580267914,0.295774647,0.7315365052781999,11.876527740272216,-1.179028437820741,0.3307695412168316,90.96914431114676,KBO_only
2026,Ju Won Kim 김주원,Dinos (KBO),23.0,81,320,366,98,70,15,0,13,55,40,29,2,49,13,3,1,1,20,4,0.30625,Ju Won Kim,sa3015141,,0.079234972,0.133879781,0.591836734,0.383561643,0.475,0.858561643,0.16875,5.297064820735376,0.325670498,1.8002337804064157,60.068732021088195,13.677144048447207,0.3902789328052321,129.4819484440006,KBO_only
2026,Ju-suk Ha 하주석,Eagles (KBO),32.0,27,78,85,20,18,2,0,0,5,6,5,0,21,1,0,1,1,0,0,0.256410256,Ju-suk Ha,sa3012320,,0.058823529,0.247058823,0.238095238,0.309523809,0.282051282,0.591575091,0.025641026,0.76785714,0.350877192,-0.0864802189171314,6.574383711436805,-4.199618959804955,0.2844938366186051,61.02081011159684,KBO_only
2026,Jun Ho Yun 윤준호,Bears (KBO),25.0,62,104,125,29,22,4,0,3,15,12,10,0,28,2,3,6,5,0,0,0.278846153,Jun Ho Yun,sa3023644,,0.08,0.224,0.357142857,0.344537815,0.403846153,0.748383968,0.125,1.60119047125,0.342105263,-0.1225136434659361,15.722567103710784,-0.1215544716447476,0.3435384305585332,99.23281028192932,KBO_only
2026,Jun Jae Jeong 정준재,Landers (KBO),23.0,83,285,336,79,64,8,6,1,43,27,29,0,46,5,5,12,4,12,4,0.277192982,Jun Jae Jeong,sa3023563,,0.086309523,0.136904761,0.630434782,0.348765432,0.357894736,0.706660168,0.080701754,7.243365528659644,0.320987654,0.2434738660231232,38.955156833781054,-3.633841960774608,0.3315398262606727,91.46765112205657,KBO_only
