Season,Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
2026,"Min-jae Shin 신민재","Twins (KBO)",30,282,0.109929078,0.131205673,0.837837837,0.247933884,0.335740072,0.260330578,0.59607065,0.012396694,4.416792501543257,0.289855072,0.7739999042823911,24.25608007707945,-11.488258196922628,0.29506152696127497,67.8599220137798,"Min-jae Shin","sa3012520",
2023,"Dae-in Hwang 황대인","Tigers (KBO)",27,199,0.090452261,0.251256281,0.36,0.212643678,0.296482412,0.327586206,0.624068618,0.114942528,1.26785714,0.262295081,-0.14058402343653142,17.00565954956702,-6.429838270810328,0.29421216521771426,72.56367959369938,"Dae-in Hwang","sa3012545",
2023,"Ho-ryung Kim 김호령","Tigers (KBO)",31,107,0.074766355,0.355140186,0.210526315,0.178947368,0.25,0.252631578,0.502631578,0.07368421,4.755433521581324,0.298245614,0.1431681637186557,5.123083952587522,-7.4779123628917565,0.24527164548635483,40.656181656796754,"Ho-ryung Kim","sa3012550",
2025,"Ho-ryung Kim 김호령","Tigers (KBO)",33,381,0.089238845,0.24671916,0.361702127,0.28313253,0.359249329,0.433734939,0.792984268,0.150602409,6.244842422387051,0.377682403,1.57318759476766,54.979166050339536,8.623125885511232,0.36470449418229006,118.60194670392458,"Ho-ryung Kim","sa3012550",
2026,"Ho-ryung Kim 김호령","Tigers (KBO)",34,363,0.055096418,0.261707988,0.210526315,0.281818181,0.324022346,0.454545454,0.7785678,0.172727273,5.100988944629856,0.358078602,-0.29526932118460536,47.05492788632403,1.0435988314915756,0.3482285667868221,102.26813450715126,"Ho-ryung Kim","sa3012550",
2023,"Do-yun Lee 이도윤","Eagles (KBO)",26,346,0.052023121,0.158959537,0.327272727,0.252427184,0.302114803,0.317152103,0.619266906,0.064724919,5.559895297564205,0.304347826,0.49478818220086396,29.638118420699342,-11.109028543373839,0.29447750449180604,72.7366714701064,"Do-yun Lee","sa3012554",
2024,"Do-yun Lee 이도윤","Eagles (KBO)",27,374,0.069518716,0.14973262,0.464285714,0.276785714,0.331521739,0.333333333,0.664855072,0.056547619,5.259154426595517,0.326241134,-0.9907260863110423,37.96444986244943,-12.585796644479975,0.31103652213578636,75.10240302635376,"Do-yun Lee","sa3012554",
2025,"Do-yun Lee 이도윤","Eagles (KBO)",28,277,0.039711191,0.187725631,0.211538461,0.26,0.295880149,0.34,0.635880149,0.08,5.40031316980668,0.32,-0.052150916773825884,23.895867253677995,-9.806555648310036,0.29175461996766855,70.90252034155216,"Do-yun Lee","sa3012554",
2026,"Do-yun Lee 이도윤","Eagles (KBO)",29,250,0.044,0.152,0.289473684,0.268398268,0.303643724,0.35064935,0.654293074,0.082251082,4.353865665050072,0.312820512,-0.26344685116782784,22.486313384378803,-9.201929766332256,0.29985335832688864,70.96106047101645,"Do-yun Lee","sa3012554",
2026,"Woong-bin Kim 김웅빈","Heroes (KBO)",30,157,0.089171974,0.235668789,0.378378378,0.235714285,0.318471337,0.35,0.668471337,0.114285715,1.9042207712499999,0.3,-0.14773704065009952,16.050191532770317,-3.850025165876228,0.3148297356192473,80.65335054297134,"Woong-bin Kim","sa3012561",
2023,"Chang-ki Hong 홍창기","Twins (KBO)",29,638,0.13322884,0.128526645,1.036585365,0.333333333,0.442519685,0.411877394,0.854397079,0.078544061,4.846206968757162,0.388764044,-5.338474204996601,110.5901726437575,35.45526003370348,0.4086740371547168,147.18879519793188,"Chang-ki Hong","sa3012570",
2024,"Chang-ki Hong 홍창기","Twins (KBO)",30,637,0.150706436,0.14599686,1.032258064,0.335877862,0.44654088,0.410305343,0.856846223,0.074427481,3.8673470440196653,0.397674418,-3.9168370680417866,115.37334691226876,29.275734546188488,0.4034698072579611,134.00295750561625,"Chang-ki Hong","sa3012570",
2025,"Chang-ki Hong 홍창기","Twins (KBO)",31,215,0.13488372,0.186046511,0.725,0.287356321,0.399061032,0.327586206,0.726647238,0.040229885,4.277011128839896,0.357664233,0.2798083648085594,28.983146204676363,2.8242259016892652,0.3527669822666007,110.79641617076514,"Chang-ki Hong","sa3012570",
2026,"Chang-ki Hong 홍창기","Twins (KBO)",32,329,0.158054711,0.224924012,0.702702702,0.258555133,0.397553516,0.315589353,0.713142869,0.05703422,4.774789482257139,0.356020942,-0.7232903628610075,43.86740166169511,2.1656736753593644,0.35274840531363766,105.19324685075154,"Chang-ki Hong","sa3012570",
2024,"Ki-yeon Kim 김기연","Bears (KBO)",26,283,0.077738515,0.166077738,0.468085106,0.277777777,0.336917562,0.376984126,0.713901688,0.099206349,1.8184039189467,0.320197044,-1.1594462001230568,32.92991190310179,-5.320675694387569,0.328279400598191,86.08995043324042,"Ki-yeon Kim","sa3012571",
2025,"Ki-yeon Kim 김기연","Bears (KBO)",27,245,0.07755102,0.179591836,0.431818181,0.246575342,0.307053941,0.315068493,0.622122434,0.068493151,2.208420081794927,0.297142857,-0.052150916773825884,21.464397925668496,-8.344604280060988,0.2934428997554225,72.00642872086104,"Ki-yeon Kim","sa3012571",
2023,"Soo-haeng Jo 조수행","Bears (KBO)",29,249,0.092369477,0.152610441,0.605263157,0.219178082,0.297959183,0.251141552,0.549100735,0.03196347,7.620931499369093,0.259668508,2.4797178774606436,17.084226686240058,-12.239587169407985,0.27227372660928845,58.26058905686812,"Soo-haeng Jo","sa3012578",
2024,"Soo-haeng Jo 조수행","Bears (KBO)",30,382,0.086387434,0.138743455,0.622641509,0.265243902,0.33423913,0.292682926,0.626922056,0.027439024,8.310284692986633,0.311827956,8.677443900378421,34.992563029944385,-16.6389721723204,0.29953539046669525,67.77362496168709,"Soo-haeng Jo","sa3012578",
2025,"Soo-haeng Jo 조수행","Bears (KBO)",31,140,0.1,0.207142857,0.48275862,0.243697478,0.32330827,0.277310924,0.600619194,0.033613446,6.973252804252051,0.322222222,2.829879693221301,12.069525259933194,-4.96419028619794,0.2916845128052217,70.85667966713547,"Soo-haeng Jo","sa3012578",
2026,"Soo-haeng Jo 조수행","Bears (KBO)",32,80,0.0875,0.1,0.875,0.287878787,0.356164383,0.348484848,0.704649231,0.060606061,8.456009058374464,0.327586206,0.6154238427989185,9.428316253944402,-0.7119215542831375,0.33387551324008263,92.97924202817511,"Soo-haeng Jo","sa3012578",
2023,"Ju-hyeong An 안주형","Lions (KBO)",29,91,0.109890109,0.219780219,0.5,0.240506329,0.322222222,0.303797468,0.62601969,0.063291139,1.9732142775000001,0.305084745,-0.07776988530531526,8.46723753928183,-2.2494976449108273,0.30409890678193835,79.00948743952478,"Ju-hyeong An","sa3012586",
2024,"Ju-hyeong An 안주형","Lions (KBO)",30,166,0.06626506,0.234939759,0.282051282,0.218309859,0.279220779,0.232394366,0.511615145,0.014084507,4.926047481677535,0.300970873,-0.2620398032013327,8.05042964701563,-14.386310781193675,0.24948526512492786,35.88056684425502,"Ju-hyeong An","sa3012586",
2023,"Sung-gyu Lee 이성규","Lions (KBO)",29,162,0.049382716,0.259259259,0.19047619,0.206896551,0.25949367,0.310344827,0.569838497,0.103448276,6.30841013079786,0.278846153,-0.5436897662002593,10.68040660189079,-8.39773735238625,0.26877941323232046,55.982419607943044,"Sung-gyu Lee","sa3012587",
2024,"Sung-gyu Lee 이성규","Lions (KBO)",30,355,0.087323943,0.307042253,0.284403669,0.241721854,0.339031339,0.5,0.839031339,0.258278146,5.930279535255112,0.293103448,0.6226105452515185,53.8897701484283,5.907584292920439,0.36943000758815014,112.31203661857,"Sung-gyu Lee","sa3012587",
2025,"Sung-gyu Lee 이성규","Lions (KBO)",31,154,0.097402597,0.337662337,0.288461538,0.198412698,0.326797385,0.396825396,0.723622781,0.198412698,4.886236134653338,0.271428571,-0.6132415877655149,18.831886554248957,0.09479945350471024,0.33702908777723123,100.50594552394936,"Sung-gyu Lee","sa3012587",
2023,"Won-jun Choi 최원준","Tigers (KBO)",26,274,0.113138686,0.142335766,0.794871794,0.25210084,0.338289962,0.327731092,0.666021054,0.075630252,6.241447407179471,0.297979797,0.2747707914095372,29.317775889815668,-2.950195983467717,0.3222712258424014,90.857200461643,"Won-jun Choi","sa3012595",
2024,"Won-jun Choi 최원준","Tigers (KBO)",27,508,0.098425196,0.129921259,0.757575757,0.292237442,0.371257485,0.420091324,0.791348809,0.127853882,5.977762891240769,0.323369565,-0.49330768710933626,74.09372154196977,5.43188938817263,0.36252353112854646,107.91107550990719,"Won-jun Choi","sa3012595",
2025,"Won-jun Choi 최원준","Tigers (KBO)",28,245,0.061224489,0.175510204,0.348837209,0.229074889,0.281632653,0.31277533,0.594407983,0.083700441,5.241177140454056,0.26519337,1.1372858034446836,18.57353778226035,-11.235464423469134,0.27861119630385417,62.30848538328597,"Won-jun Choi","sa3012595",
2025,"Won-jun Choi 최원준","Dinos (KBO)",28,204,0.039215686,0.137254901,0.285714285,0.258064516,0.297029702,0.354838709,0.651868411,0.096774193,8.665466262319939,0.2875,0.18985569896176457,18.74634903075311,-6.074207907895116,0.2988279237605558,75.52751163920527,"Won-jun Choi","sa3012595",
2026,"Won-jun Choi 최원준","Wiz (KBO)",29,373,0.109919571,0.144772117,0.759259259,0.3625,0.44054054,0.509375,0.94991554,0.146875,6.119825569653002,0.416030534,-0.8860417171381414,74.67495416009078,27.396095379229873,0.43426078026359144,157.9457628328376,"Won-jun Choi","sa3012595",
2023,"Jin-young Lee 이진영","Eagles (KBO)",25,422,0.125592417,0.300947867,0.417322834,0.248603351,0.344497607,0.393854748,0.738352355,0.145251397,3.9442754870451022,0.349557522,0.6649912782013416,53.68875079288136,3.991363455196725,0.3486133430277902,108.03133458118461,"Jin-young Lee","sa3012598",
2024,"Jin-young Lee 이진영","Eagles (KBO)",26,103,0.077669902,0.262135922,0.296296296,0.204301075,0.281553398,0.301075268,0.582628666,0.096774193,3.298595706249925,0.276923076,-0.5348648964427412,7.2162106623733795,-6.705381290069743,0.27452220731568566,51.83466579845414,"Jin-young Lee","sa3012598",
2025,"Jin-young Lee 이진영","Eagles (KBO)",27,366,0.103825136,0.25409836,0.40860215,0.274143302,0.349726775,0.417445482,0.767172257,0.14330218,2.2309449638750847,0.346846846,-1.9385502599179745,49.32990702695691,4.798907813499799,0.35273660792679085,110.77655542939083,"Jin-young Lee","sa3012598",
2026,"Jin-young Lee 이진영","Eagles (KBO)",28,92,0.108695652,0.304347826,0.357142857,0.227848101,0.326086956,0.329113924,0.65520088,0.101265823,4.331228741111492,0.32,0.3063131021335721,9.240790069724536,-2.4204834097371335,0.3126511081405308,79.24340412734344,"Jin-young Lee","sa3012598",
2023,"Beom-soo Shin 신범수","Tigers (KBO)",25,100,0.07,0.19,0.368421052,0.170454545,0.244897959,0.272727272,0.517625231,0.102272727,1.08035714,0.19117647,-0.05683183926157653,5.166025794334391,-6.610606276206991,0.25019609624025774,43.8667503866146,"Beom-soo Shin","sa3012601",
2023,"Tae-yean Kim 김태연","Eagles (KBO)",26,280,0.096428571,0.210714285,0.457627118,0.261224489,0.336917562,0.363265306,0.700182868,0.102040817,3.353813093680952,0.322580645,0.35369050968438387,31.840681703012482,-1.13388809450339,0.33102035586782497,96.56132558675925,"Tae-yean Kim","sa3012603",
2024,"Tae-yean Kim 김태연","Eagles (KBO)",27,472,0.095338983,0.188559322,0.505617977,0.2905569,0.362660944,0.435835351,0.798496295,0.145278451,3.069313248472734,0.341772151,-0.2978657849598676,68.79462370462603,4.99859067983813,0.36240456684976174,107.83526881349492,"Tae-yean Kim","sa3012603",
2025,"Tae-yean Kim 김태연","Eagles (KBO)",28,340,0.067647058,0.182352941,0.370967741,0.260726072,0.329341317,0.339933993,0.66927531,0.079207921,3.6124682638854964,0.319327731,-0.6599462199956179,36.034647983847336,-5.332946913899704,0.3165393314675657,87.10839504428104,"Tae-yean Kim","sa3012603",
2026,"Tae-yean Kim 김태연","Eagles (KBO)",29,250,0.084,0.172,0.488372093,0.3,0.375527426,0.442857142,0.818384568,0.142857142,4.677213797306998,0.35582822,-0.30668696062639356,38.28022763150917,6.59198448079811,0.3768677666217466,120.80261896958524,"Tae-yean Kim","sa3012603",
2023,"Jin-hyuk Jang 장진혁","Eagles (KBO)",29,178,0.084269662,0.230337078,0.365853658,0.222222222,0.286516853,0.265432098,0.551948951,0.043209876,5.822109981978781,0.295081967,-0.8105303023476154,11.731867182002816,-9.230537903560846,0.26875457636426003,55.9662268433229,"Jin-hyuk Jang","sa3012604",
2024,"Jin-hyuk Jang 장진혁","Eagles (KBO)",30,327,0.088685015,0.220183486,0.402777777,0.262975778,0.335403726,0.411764705,0.747168431,0.148788927,5.503205120113561,0.320574162,-0.28358636680059135,41.31582773774552,-2.8818476840884686,0.3398761208753408,93.47963969465955,"Jin-hyuk Jang","sa3012604",
2025,"Jin-hyuk Jang 장진혁","Wiz (KBO)",31,157,0.082802547,0.29299363,0.282608695,0.208633093,0.274509803,0.330935251,0.605445054,0.122302158,5.106454242883789,0.277777777,0.06391855422407389,12.25503030912661,-6.847064981891876,0.2814358418283899,64.1554244307887,"Jin-hyuk Jang","sa3012604",
2023,"Sang-un Park 박상언","Eagles (KBO)",26,161,0.062111801,0.236024844,0.263157894,0.2,0.253164556,0.275862068,0.529026624,0.075862068,4.442206412849632,0.259259259,-0.7366722247097641,8.571208202150839,-10.389169431420786,0.2522501081605501,45.205893932062224,"Sang-un Park","sa3012605",
2023,"In-hwan Kim 김인환","Eagles (KBO)",29,365,0.09589041,0.249315068,0.384615384,0.224615384,0.301369863,0.338461538,0.639831401,0.113846154,2.1193802541056432,0.286956521,-0.05424769897945225,33.481361513985554,-9.50334554349049,0.3023838542052865,77.89133346707864,"In-hwan Kim","sa3012607",
2024,"In-hwan Kim 김인환","Eagles (KBO)",30,143,0.069930069,0.223776223,0.3125,0.236641221,0.3006993,0.27480916,0.57550846,0.038167939,1.08035714,0.306122448,-0.10253303684294224,10.22690700542649,-9.101128423693574,0.27621334165959927,52.91229438672487,"In-hwan Kim","sa3012607",
2025,"Sang-hyeon Ahn 안상현","Landers (KBO)",28,289,0.062283737,0.294117647,0.211764705,0.263565891,0.314285714,0.379844961,0.694130675,0.11627907,6.9193083829941004,0.366863905,0.5283758826553822,31.340198004005696,-3.8222576590792885,0.3196306756564549,89.12971922182314,"Sang-hyeon Ahn","sa3012616",
2026,"Sang-hyeon Ahn 안상현","Landers (KBO)",29,123,0.113821138,0.195121951,0.583333333,0.288461538,0.383333333,0.365384615,0.748717948,0.076923077,4.60558556361619,0.367088607,-0.49668264016509056,16.89838761987931,1.3077719897294657,0.35768519739309945,108.38819980399259,"Sang-hyeon Ahn","sa3012616",
2023,"Jun-young Park 박준영","Bears (KBO)",25,138,0.065217391,0.384057971,0.16981132,0.22047244,0.282608695,0.401574803,0.684183498,0.181102363,6.9044716651560885,0.342857142,0.32522127008996904,13.890002400040556,-2.3617498573065507,0.31400470838059474,85.46772175757941,"Jun-young Park","sa3012619",
2024,"Jun-young Park 박준영","Bears (KBO)",26,212,0.099056603,0.273584905,0.362068965,0.225806451,0.312796208,0.40860215,0.721398358,0.182795699,5.557120078171183,0.286885245,0.2769603617489338,24.212264514685955,-4.4418859117018314,0.3257815761588761,84.49828089263023,"Jun-young Park","sa3012619",
2025,"Jun-young Park 박준영","Bears (KBO)",27,126,0.079365079,0.253968253,0.3125,0.225225225,0.304,0.324324324,0.628324324,0.099099099,4.119144880968682,0.303797468,0.48393053794279695,11.378804247732887,-3.9515397437851334,0.2968344745635986,74.22406342629074,"Jun-young Park","sa3012619",
2023,"Tae-hun Do 도태훈","Dinos (KBO)",30,302,0.125827814,0.158940397,0.791666666,0.234309623,0.376271186,0.322175732,0.698446918,0.087866109,3.272422516871173,0.272727272,-0.31510593625716865,38.0094448083821,2.4440159553471297,0.3468349527339546,106.87188664432081,"Tae-hun Do","sa3012620",
2024,"Tae-hun Do 도태훈","Dinos (KBO)",31,181,0.132596685,0.160220994,0.827586206,0.213793103,0.344632768,0.24137931,0.586012078,0.027586207,3.2088878250433295,0.262711864,0.05389042547903955,16.3060756126438,-8.158081119319359,0.29777666101347927,66.65292325951877,"Tae-hun Do","sa3012620",
2025,"Tae-hun Do 도태훈","Dinos (KBO)",32,98,0.071428571,0.163265306,0.4375,0.181818181,0.315217391,0.298701298,0.613918689,0.116883117,7.683776288966551,0.216666666,0.5079449112527072,9.185948869181905,-2.737652013109889,0.3011411583941916,77.04005660592277,"Tae-hun Do","sa3012620",
2026,"Tae-hun Do 도태훈","Dinos (KBO)",33,81,0.12345679,0.209876543,0.588235294,0.153846153,0.320987654,0.2,0.520987654,0.046153847,2.4286986608440464,0.208333333,-0.5337265287525952,5.840119678130823,-4.426871102699561,0.2780993632328363,56.882486824035894,"Tae-hun Do","sa3012620",
2023,"Hyeon-bin Hong 홍현빈","Wiz (KBO)",25,86,0.15116279,0.244186046,0.619047619,0.232876712,0.348837209,0.260273972,0.609111181,0.02739726,5.500009431330321,0.326923076,0.3162478217855096,8.263134716615037,-1.864768864050551,0.3080536023128864,81.58780986412194,"Hyeon-bin Hong","sa3012624",
2023,"Chi-young An 안치영","Wiz (KBO)",25,136,0.044117647,0.257352941,0.171428571,0.29032258,0.330827067,0.330645161,0.661472228,0.040322581,7.495437571604476,0.4,0.8613718952983618,13.814992074071805,-2.2012275418644753,0.31521418847535787,86.25626024961448,"Chi-young An","sa3012625",
2023,"Yu-chan Lee 이유찬","Bears (KBO)",24,239,0.083682008,0.213389121,0.392156862,0.242857142,0.316239316,0.309523809,0.625763125,0.066666667,7.033479819679325,0.314465408,0.951620027422905,21.943884480882872,-6.202266167711029,0.30249541870549196,77.96406959819609,"Yu-chan Lee","sa3012635",
2024,"Yu-chan Lee 이유찬","Bears (KBO)",25,262,0.083969465,0.194656488,0.431372549,0.277056277,0.34117647,0.363636363,0.704812833,0.086580086,5.514195338585496,0.342696629,0.1420468983706087,30.30272679234882,-5.10947797988514,0.3274656665091421,85.57142089076763,"Yu-chan Lee","sa3012635",
2025,"Yu-chan Lee 이유찬","Bears (KBO)",26,311,0.106109324,0.212218649,0.5,0.241635687,0.327868852,0.289962825,0.617831677,0.048327138,5.6493247913765625,0.315270935,1.1786338733509183,28.622918440874116,-9.216263950888617,0.2990054599574355,75.64359648295435,"Yu-chan Lee","sa3012635",
2026,"Yu-chan Lee 이유찬","Bears (KBO)",27,108,0.064814814,0.287037037,0.225806451,0.212765957,0.280373831,0.287234042,0.567607873,0.074468085,6.970073669175575,0.292307692,-0.1953861964866519,6.952681791183089,-6.73663924992409,0.2686839426789328,50.78909151378017,"Yu-chan Lee","sa3012635",
2023,"Seong-yoon Kim 김성윤","Lions (KBO)",24,272,0.051470588,0.12867647,0.4,0.314285714,0.354477611,0.404081632,0.758559243,0.089795918,8.4423569385249,0.352112676,2.075806063832715,35.57517823945017,3.54273900757761,0.3532585523911376,111.05984774351043,"Seong-yoon Kim","sa3012644",
2024,"Seong-yoon Kim 김성윤","Lions (KBO)",25,89,0.101123595,0.17977528,0.5625,0.243243243,0.325581395,0.297297297,0.622878692,0.054054054,5.408177954597183,0.3,0.06000846065580845,7.987354389303833,-4.041982346302361,0.2973781124103901,66.39895918502049,"Seong-yoon Kim","sa3012644",
2025,"Seong-yoon Kim 김성윤","Lions (KBO)",26,538,0.120817843,0.100371747,1.203703703,0.33114035,0.418560606,0.47368421,0.892244816,0.14254386,7.651172327330773,0.364321608,1.477549095172435,97.0747512894737,31.616615833626913,0.4101244689840259,148.30051392917102,"Seong-yoon Kim","sa3012644",
2026,"Seong-yoon Kim 김성윤","Lions (KBO)",27,261,0.091954022,0.107279693,0.857142857,0.300884955,0.37007874,0.393805309,0.763884049,0.092920354,6.967994961367105,0.333333333,1.162787030916661,35.59412313343415,2.511597284091802,0.3564547905771751,107.59191512621982,"Seong-yoon Kim","sa3012644",
